,Date,Time,Event,Location,Away_Seed,Away_Team,Away_Score,Home_Seed,Home_Team,Home_Score,Away_Wins,Away_Losses,Home_Wins,Home_Losses,Away_id,Home_id,Game_id
1989,2024-11-13,07:00 PM,Regular Season,ETSU,,Tusculum,54,,ETSU,82,0,3,2,1,590882,590618,5809646
1990,2024-11-13,07:30 PM,Regular Season,Limestone,,Southern Wesleyan,74,,Limestone,85,0,3,2,1,591045,590840,5795890
1991,2024-11-13,07:30 PM,Regular Season,American Int'l,,Bridgeport,100,,American Int'l,98,3,0,0,3,590955,590943,5795883
1992,2024-11-13,07:30 PM,Regular Season,Pace,,Bloomfield,58,,Pace,75,2,1,3,0,591088,591017,5795862
1993,2024-11-13,07:30 PM,Regular Season,Francis Marion,,Columbus St.,76,,Francis Marion,85,2,1,1,2,590967,590830,5795868
1994,2024-11-13,07:30 PM,Regular Season,Ga. Southwestern,,West Florida,71,,Ga. Southwestern,72,1,2,2,1,590879,590832,5795879
1995,2024-11-13,07:30 PM,Regular Season,Bentley,,Post,91,,Bentley,86,3,0,1,1,591055,590952,5795881
1996,2024-11-13,07:30 PM,Regular Season,Catawba,,Young Harris,69,,Catawba,73,1,2,2,1,590927,591127,5795882
1997,2024-11-13,07:30 PM,Regular Season,Fla. Southern,,Eckerd,75,,Fla. Southern,85,1,2,4,1,590974,590979,5795885
1998,2024-11-13,07:30 PM,Regular Season,Hillsdale,,East-West U.,46,,Hillsdale,105,,,3,0,,590983,5795886
1999,2024-11-13,07:30 PM,Regular Season,Saint Michael's,,Assumption,87,,Saint Michael's,75,1,2,0,3,590946,591028,5795887
2000,2024-11-13,07:30 PM,Regular Season,Albany St. (GA),,Tuskegee,60,,Albany St. (GA),66,0,3,2,1,591038,590942,5795889
2001,2024-11-13,07:30 PM,Regular Season,Kutztown,,Jefferson,61,,Kutztown,56,3,0,0,3,591123,590990,5795759
2002,2024-11-13,07:45 PM,Regular Season,Cedarville,,Boyce,64,,Cedarville,91,,,2,1,,590912,5795892
2003,2024-11-13,08:00 PM,Regular Season,Southwestern Okla.,,Okla. Christian,67,,Southwestern Okla.,76,1,1,2,1,590931,590863,5795807
2004,2024-11-13,08:00 PM,Regular Season,Pitt.-Johnstown,,Penn St.-Gr Allegheny,68,,Pitt.-Johnstown,112,,,2,1,,591018,5795867
2005,2024-11-13,08:00 PM,Regular Season,Ferris St.,,Lewis,66,,Ferris St.,89,2,1,4,1,590994,591116,5795900
2006,2024-11-13,08:00 PM,Regular Season,Shaw,,Carolina Christian,53,,Shaw,101,,,1,2,,591031,5795902
2007,2024-11-13,08:00 PM,Regular Season,Central Mo.,,Maryville (MO),55,,Central Mo.,67,0,3,2,1,591000,590963,5795827
2008,2024-11-13,08:00 PM,Regular Season,McKendree,,Blackburn,42,,McKendree,88,0,2,3,0,591421,590919,5795829
2009,2024-11-13,08:00 PM,Regular Season,Barry,,Fort Lauderdale,83,,Barry,85,,,1,2,,590949,5795893
2010,2024-11-13,08:30 PM,Regular Season,Lincoln (MO),,Harris-Stowe,47,,Lincoln (MO),89,,,3,0,,590995,5795876
2011,2024-11-13,08:30 PM,Regular Season,Newman,,Tabor,51,,Newman,108,,,2,1,,590899,5795866
2012,2024-11-13,09:00 PM,Regular Season,Utah St.,,Westminster (UT),53,,Utah St.,117,1,2,3,0,591050,590765,5756588
2013,2024-11-13,09:00 PM,Regular Season,Mont. St. Billings,,Rocky Mountain,89,,Mont. St. Billings,81,,,4,2,,590973,5795832
2014,2024-11-13,10:00 PM,Regular Season,Cal State LA,,Fresno Pacific,59,,Cal State LA,86,0,3,1,2,590921,591113,5795840
2015,2024-11-13,10:00 PM,Regular Season,Washington,,Seattle Pacific,62,,Washington,77,0,4,2,1,591030,590776,5811194
2016,2024-11-13,10:30 PM,Regular Season,Simon Fraser,,Capilano (CAN),45,,Simon Fraser,100,,,1,5,,590915,5795891
2017,2024-11-14,12:00 AM,Regular Season,USC Aiken,,Washington Adventist,65,,USC Aiken,109,,,3,0,,590876,5835203
2018,2024-11-14,11:00 AM,Regular Season,"San Juan, PR",,Minot St.,66,,P.R.-Rio Piedras,56,3,0,0,1,590913,590853,5795960
2019,2024-11-14,01:30 PM,Regular Season,Ark.-Monticello,,Champion Chris.,60,,Ark.-Monticello,66,,,1,2,,590860,5795906
2020,2024-11-14,02:00 PM,Regular Season,Eastern N.M.,,Navajo Tech,33,,Eastern N.M.,133,,,2,1,,591115,5795905
2021,2024-11-14,06:00 PM,Regular Season,"Kansas City, MO",,Chadron St.,57,,Northwest Mo. St.,74,1,2,1,2,591094,591121,5795908
2022,2024-11-14,06:30 PM,Regular Season,Embry-Riddle (FL),,Flagler,89,,Embry-Riddle (FL),95,3,1,2,1,590906,590873,5795917
2023,2024-11-14,07:00 PM,Regular Season,Central Okla.,,West Tex. A&M,85,,Central Okla.,78,4,0,2,1,591083,591093,5795915
2024,2024-11-14,07:00 PM,Regular Season,Mo. Southern St.,,Ozark Christian,79,,Mo. Southern St.,109,,,1,2,,590869,5795914
2025,2024-11-14,07:00 PM,Regular Season,Neb.-Kearney,,Dakota St.,78,,Neb.-Kearney,76,,,0,3,,590837,5795913
2026,2024-11-14,07:00 PM,Regular Season,St. Cloud St.,,Concordia-St. Paul,115,,St. Cloud St.,104,3,0,2,3,590871,591026,5795912
2027,2024-11-14,07:00 PM,Regular Season,Elizabeth City St.,,Carolina Christian,43,,Elizabeth City St.,104,,,2,1,,590976,5795928
2028,2024-11-14,07:00 PM,Regular Season,Felician,,Lincoln (PA),71,,Felician,80,1,2,1,0,591118,590890,5795918
2029,2024-11-14,07:00 PM,Regular Season,Findlay,,Northwestern Ohio,87,,Findlay,130,,,3,0,,590829,5795941
2030,2024-11-14,07:00 PM,Regular Season,The Citadel,,North Greenville,54,,The Citadel,79,1,2,3,1,590872,590597,5756628
2031,2024-11-14,07:00 PM,Regular Season,Anderson (SC),,Lees-McRae,77,,Anderson (SC),92,1,2,3,0,590884,590883,5795930
2032,2024-11-14,07:00 PM,Regular Season,Warren Wilson,,Erskine,103,,Warren Wilson,70,1,3,0,3,591101,591500,5795922
2033,2024-11-14,07:30 PM,Regular Season,Central St. (OH),,Fort Valley St.,62,,Central St. (OH),77,0,3,1,2,590980,590896,5795948
2034,2024-11-14,07:30 PM,Regular Season,Point Park,,Glenville St.,81,,Point Park,64,2,1,1,2,590833,597520,5795946
2035,2024-11-14,08:00 PM,Regular Season,Union (TN),,Williams Baptist,53,,Union (TN),95,,,3,0,,590926,5795932
2036,2024-11-14,08:00 PM,Regular Season,Quincy,,Hannibal-La Grange,61,,Quincy,75,,,1,2,,591020,5795936
2037,2024-11-14,08:00 PM,Regular Season,St. Edward's,,Rockford,89,,St. Edward's,98,1,0,5,1,591212,591057,5795937
2038,2024-11-14,08:00 PM,Regular Season,"Kansas City, MO",,UC-Colo. Springs,91,,Pittsburg St.,83,2,1,1,2,590874,591054,5795916
2039,2024-11-14,08:00 PM,Regular Season,Roosevelt,,Governors St.,79,,Roosevelt,61,,,0,3,,591103,5795920
2040,2024-11-14,08:00 PM,Regular Season,Okla. Baptist,,Arlington Baptist,77,,Okla. Baptist,96,,,2,1,,591049,5795947
2041,2024-11-14,08:00 PM,Regular Season,Ouachita Baptist,,Dallas Christian,70,,Ouachita Baptist,95,,,2,1,,590850,5795927
2042,2024-11-14,08:00 PM,Regular Season,Ky. Wesleyan,,Simmons (KY),51,,Ky. Wesleyan,94,,,1,2,,590989,5795926
2043,2024-11-14,08:30 PM,Regular Season,Northeastern St.,,Haskell,68,,Northeastern St.,103,,,2,1,,590881,5795944
2044,2024-11-14,09:00 PM,Regular Season,Denver,,Colo. Christian,63,,Denver,86,0,3,2,2,590877,590613,5730691
2045,2024-11-14,09:00 PM,Regular Season,MSU Denver,,Tex. A&M-Kingsville,77,,MSU Denver,88,2,1,3,0,591037,591003,5795934
2046,2024-11-14,09:00 PM,Regular Season,Mary,,Jamestown,82,,Mary,69,1,0,1,5,597859,590903,5795950
2047,2024-11-14,09:30 PM,Regular Season,"Costa Mesa, CA",,Westcliff,89,,Purdue Northwest,83,,,0,3,,591052,5795951
2048,2024-11-14,10:00 PM,Regular Season,CUI,,Cal Poly Pomona,80,,CUI,78,3,0,2,1,590956,591048,5795933
2049,2024-11-14,10:00 PM,Regular Season,Central Wash.,,Walla Walla,65,,Central Wash.,88,,,1,2,,591128,5795935
2050,2024-11-14,10:00 PM,Regular Season,Westmont,,San Fran. St.,71,,Westmont,69,2,1,0,3,591029,591079,5795939
2051,2024-11-14,10:30 PM,Regular Season,Biola,,CSUSB,68,,Biola,63,5,1,2,1,590958,591051,5795949
2052,2024-11-15,11:00 AM,Regular Season,"San Juan, PR",,Minot St.,100,,P.R.-Bayamon,58,4,0,0,1,590913,591072,5795904
2053,2024-11-15,11:30 AM,Regular Season,Lake Superior St.,,UIndy,94,,Lake Superior St.,96,2,1,4,1,590986,590991,5795962
2054,2024-11-15,12:00 PM,Regular Season,"Kansas City, MO",,Ottawa (KS),67,,Chadron St.,83,,,2,2,,591094,5834365
2055,2024-11-15,12:00 PM,Regular Season,"San Juan, PR",,P.R.-Rio Piedras,49,,Ohio Dominican,89,0,2,1,1,590853,590910,5795909
2056,2024-11-15,01:00 PM,Regular Season,Westminster (UT),,Ottawa (AZ),55,,Westminster (UT),80,,,2,2,,591050,5795961
2057,2024-11-15,02:00 PM,Regular Season,Fort Lewis,,Western N.M.,62,,Fort Lewis,71,0,3,2,3,591067,591107,5795963
2058,2024-11-15,04:00 PM,Regular Season,"Durango, CO",,Northern N.M.,60,,Colorado Mesa,63,,,1,2,,590878,5795965
2059,2024-11-15,05:00 PM,Regular Season,Franklin Pierce,,Caldwell,94,,Franklin Pierce,74,3,0,0,3,591090,590981,5795974
2060,2024-11-15,05:00 PM,Regular Season,"Mount Olive, NC",,Barton,111,,Morris,55,2,1,,,590885,,5795977
2061,2024-11-15,05:30 PM,Regular Season,"Morrow, GA",,Miles,53,,Columbus St.,67,1,1,3,1,591005,590967,5795976
2062,2024-11-15,06:00 PM,Regular Season,UT Tyler,,Colo. Sch. of Mines,75,,UT Tyler,71,2,1,0,3,590966,590971,5795973
2063,2024-11-15,06:00 PM,Regular Season,Texas-Dallas,,Regis (CO),71,,Texas-Dallas,86,1,2,2,1,591021,591528,5795969
2064,2024-11-15,06:00 PM,Regular Season,"Kansas City, MO",,UC-Colo. Springs,63,,Northwest Mo. St.,61,3,1,1,3,590874,591121,5795966
2065,2024-11-15,06:00 PM,Regular Season,Dominican (NY),,East Stroudsburg,116,,Dominican (NY),105,3,0,1,1,590972,590865,5795989
2066,2024-11-15,06:00 PM,Regular Season,Lake Erie,,Great Lake Christian,54,,Lake Erie,111,,,3,1,,590855,5795988
2067,2024-11-15,06:00 PM,Regular Season,Lander,,Tusculum,54,,Lander,71,0,4,1,2,590882,590838,5795987
2068,2024-11-15,06:30 PM,Regular Season,"Spearfish, SD",,Augustana (SD),74,,South Dakota Mines,61,2,1,0,3,590948,590920,5795968
2069,2024-11-15,07:00 PM,Regular Season,Nova Southeastern,,Walsh,57,,Nova Southeastern,101,0,2,5,0,591111,591108,5796012
2070,2024-11-15,07:00 PM,Regular Season,Southern Ark.,,Ecclesia,57,,Southern Ark.,120,,,1,2,,591062,5795992
2071,2024-11-15,07:00 PM,Regular Season,Mount Olive,,Ga. Southwestern,107,,Mount Olive,105,3,1,1,2,590832,590846,5796069
2072,2024-11-15,07:00 PM,Regular Season,Benedict,,Mars Hill,56,,Benedict,54,1,0,0,3,590842,590951,5796238
2073,2024-11-15,07:30 PM,Regular Season,Wayne St. (NE),,Barclay,39,,Wayne St. (NE),99,,,3,0,,591064,5796000
2074,2024-11-15,07:30 PM,Regular Season,Saginaw Valley,,Grace Christian (MI),50,,Saginaw Valley,100,,,1,2,,591023,5796036
2075,2024-11-15,07:30 PM,Regular Season,"Rocklin , CA",,Menlo,57,,UC Merced,64,0,3,1,0,591104,597858,5795967
2076,2024-11-15,07:30 PM,Regular Season,Clayton St.,,Edward Waters,79,,Clayton St.,82,3,1,2,1,591078,590887,5796035
2077,2024-11-15,08:00 PM,Regular Season,Spring Hill,,Montevallo,99,,Spring Hill,92,2,1,1,3,590844,591044,5796014
2078,2024-11-15,08:00 PM,Regular Season,Rockhurst,,Washburn,77,,Rockhurst,55,4,0,2,1,590858,591056,5796002
2079,2024-11-15,08:00 PM,Regular Season,Sul Ross St.,,St. Mary's (TX),89,,Sul Ross St.,45,2,1,1,3,591059,591081,5796026
2080,2024-11-15,08:00 PM,Regular Season,"Rohnert Park, CA",,Western Ore.,88,,Stanislaus St.,94,1,5,2,1,591068,590961,5795978
2081,2024-11-15,08:00 PM,Regular Season,"Kansas City, MO",,William Jewell,60,,Pittsburg St.,61,2,1,2,2,591110,591054,5796030
2082,2024-11-15,08:15 PM,Regular Season,"Azusa, CA",,Western Wash.,76,,Cal St. San Marcos,61,3,0,0,3,591069,591047,5795980
2083,2024-11-15,08:30 PM,Regular Season,Midwestern St.,,Western Colo.,67,,Midwestern St.,81,0,3,2,1,590857,590843,5796034
2084,2024-11-15,09:00 PM,Regular Season,Northwest Nazarene,,Northern St.,66,,Northwest Nazarene,68,0,3,3,0,590848,590849,5796003
2085,2024-11-15,09:00 PM,Regular Season,Cameron,,Adams St.,65,,Cameron,63,3,0,0,3,591087,591091,5796045
2086,2024-11-15,09:30 PM,Regular Season,Black Hills St.,,MSU Moorhead,69,,Black Hills St.,57,3,0,2,1,590845,590917,5796039
2087,2024-11-15,10:00 PM,Regular Season,Sonoma St.,,Hawaii Pacific,70,,Sonoma St.,74,2,1,2,1,590851,591034,5796052
2088,2024-11-15,10:00 PM,Regular Season,Jessup,,Simpson (CA),86,,Jessup,89,,,2,0,,591105,5796007
2089,2024-11-15,10:00 PM,Regular Season,Saint Martin's,,Evergreen St.,77,,Saint Martin's,92,,,7,0,,591058,5796029
2090,2024-11-15,10:30 PM,Regular Season,Azusa Pacific,,Seattle Pacific,66,,Azusa Pacific,80,0,5,2,1,591030,591112,5796040
2091,2024-11-16,09:00 AM,Regular Season,"San Juan, PR",,Minot St.,89,,P.R.-Mayaguez,67,5,0,0,1,590913,590891,5796101
2092,2024-11-16,12:00 PM,Regular Season,"San Juan, PR",,P.R.-Bayamon,71,,Ohio Dominican,76,0,2,2,1,591072,590910,5795964
2093,2024-11-16,12:00 PM,Regular Season,Molloy,,Holy Family,76,,Molloy,67,3,1,0,3,590836,591011,5796108
2094,2024-11-16,12:00 PM,Regular Season,Daemen,,Charleston (WV),57,,Daemen,70,1,2,3,0,591129,590928,5796106
2095,2024-11-16,12:00 PM,Regular Season,Saint Michael's,,Southern Conn. St.,88,,Saint Michael's,73,2,1,0,4,591035,591028,5796110
2096,2024-11-16,01:00 PM,Regular Season,Young Harris,,Wingate,69,,Young Harris,70,0,1,2,2,591071,590927,5796119
2097,2024-11-16,01:00 PM,Regular Season,Southern N.H.,,Bloomfield,77,,Southern N.H.,79,2,2,1,2,591088,591120,5796133
2098,2024-11-16,01:00 PM,Regular Season,Kutztown,,Penn St.-Schuylkill,73,,Kutztown,104,,,1,3,,590990,5796136
2099,2024-11-16,01:30 PM,Regular Season,St. Anselm,,American Int'l,91,,St. Anselm,82,1,3,1,2,590943,591024,5796142
2100,2024-11-16,01:30 PM,Regular Season,"Morrow, GA",,Columbus St.,74,,Edward Waters,71,4,1,3,2,590967,591078,5796137
2101,2024-11-16,02:00 PM,Regular Season,Staten Island,,Bridgeport,81,,Staten Island,85,3,1,2,2,590955,590937,5796150
2102,2024-11-16,02:00 PM,Regular Season,Elizabeth City St.,,Chowan,67,,Elizabeth City St.,73,3,1,3,1,590864,590976,5796141
2103,2024-11-16,02:00 PM,Regular Season,Winona St.,,Michigan Tech,78,,Winona St.,90,2,1,3,1,591004,591084,5796120
2104,2024-11-16,02:00 PM,Regular Season,Roberts Wesleyan,,Lock Haven,88,,Roberts Wesleyan,97,1,3,2,2,590998,590923,5796162
2105,2024-11-16,02:30 PM,Regular Season,Pitt.-Johnstown,,USC Beaufort,106,,Pitt.-Johnstown,88,3,0,2,2,591102,591018,5796117
2106,2024-11-16,03:00 PM,Regular Season,"Nashville, TN",,AUM,50,,Lincoln (MO),65,2,2,4,0,590907,590995,5796166
2107,2024-11-16,03:00 PM,Regular Season,DBU,,Arkansas Tech,52,,DBU,69,2,1,5,1,591126,591098,5796158
2108,2024-11-16,03:00 PM,Regular Season,Trevecca Nazarene,,Shorter,72,,Trevecca Nazarene,84,1,2,3,1,590924,590893,5796163
2109,2024-11-16,03:00 PM,Regular Season,Frostburg St.,,Clarion,83,,Frostburg St.,67,4,0,1,3,590965,591074,5796207
2110,2024-11-16,03:00 PM,Regular Season,Queens (NY),,Chestnut Hill,68,,Queens (NY),50,1,2,0,3,590889,591019,5796205
2111,2024-11-16,03:00 PM,2024-25 MBB HBCU All Stars Challenge,"Atlanta, GA ",,Fayetteville St.,64,,Tuskegee,54,3,1,0,4,590977,591038,5796208
2112,2024-11-16,03:00 PM,Regular Season,Pace,,Bentley,61,,Pace,73,1,2,4,0,590952,591017,5796168
2113,2024-11-16,03:00 PM,Regular Season,Point Park,,Penn St.-New Kens.,77,,Point Park,108,,,2,2,,597520,5796193
2114,2024-11-16,03:00 PM,Regular Season,Mansfield,,D'Youville,66,,Mansfield,68,1,3,1,3,591075,590999,5796194
2115,2024-11-16,03:00 PM,Regular Season,Hillsdale,,Judson (IL),53,,Hillsdale,81,,,4,0,,590983,5796196
2116,2024-11-16,03:00 PM,Regular Season,Dist. Columbia,,Virginia Union,66,,Dist. Columbia,52,4,0,1,3,591042,590970,5796197
2117,2024-11-16,03:30 PM,Regular Season,Franklin Pierce,,New Haven,81,,Franklin Pierce,75,2,1,0,4,591013,590981,5796215
2118,2024-11-16,03:30 PM,Regular Season,Clayton St.,,Miles,73,,Clayton St.,63,2,1,2,2,591005,590887,5796213
2119,2024-11-16,03:30 PM,Regular Season,Adelphi,,Assumption,76,,Adelphi,60,2,2,2,2,590946,590938,5796217
2120,2024-11-16,04:00 PM,Regular Season,Vanguard,,San Fran. St.,60,,Vanguard,84,2,2,2,0,591029,591106,5796116
2121,2024-11-16,04:00 PM,Regular Season,Texas-Dallas,,Colo. Sch. of Mines,90,,Texas-Dallas,55,3,1,2,2,590966,591528,5796172
2122,2024-11-16,04:00 PM,Regular Season,Newman,,Kansas Christian,68,,Newman,95,,,3,1,,590899,5796174
2123,2024-11-16,04:00 PM,Regular Season,UT Tyler,,Regis (CO),48,,UT Tyler,75,1,3,1,3,591021,590971,5796195
2124,2024-11-16,04:00 PM,Regular Season,Sioux Falls,,Jamestown,69,,Sioux Falls,80,1,1,2,1,597859,590916,5796204
2125,2024-11-16,04:00 PM,Regular Season,Drury,,Rogers St.,77,,Drury,69,5,1,1,1,590932,591099,5796206
2126,2024-11-16,04:00 PM,Regular Season,"Wisconsin Dells, WI",,Northern Mich.,85,,Ill. Springfield,83,3,0,2,1,591015,590897,5796254
2127,2024-11-16,04:00 PM,Regular Season,Limestone,,Mid-Atlantic Christ.,64,,Limestone,87,,,3,1,,590840,5835223
2128,2024-11-16,04:00 PM,Regular Season,Jefferson,,Millersville,98,,Jefferson,102,3,1,4,0,591006,591123,5796062
2129,2024-11-16,04:00 PM,Regular Season,Salem (WV),,Gannon,90,,Salem (WV),72,4,2,1,2,591117,590886,5796103
2130,2024-11-16,04:00 PM,Regular Season,Post,,St. Thomas Aquinas,88,,Post,76,3,2,3,1,591124,591055,5796219
2131,2024-11-16,04:00 PM,Regular Season,Southern Wesleyan,,Toccoa Falls,70,,Southern Wesleyan,80,,,1,3,,591045,5796225
2132,2024-11-16,04:00 PM,Regular Season,Georgian Court,,Bloomsburg,75,,Georgian Court,58,1,3,0,3,590953,590867,5796228
2133,2024-11-16,04:00 PM,Regular Season,Bowie St.,,Felician,88,,Bowie St.,82,2,0,2,2,590890,590954,5796230
2134,2024-11-16,04:00 PM,Regular Season,West Chester,,Wilmington (DE),78,,West Chester,92,1,3,1,2,591070,591082,5796234
2135,2024-11-16,04:00 PM,Regular Season,Palm Beach Atl.,,Fla. National,71,,Palm Beach Atl.,80,,,3,0,,590895,5796235
2136,2024-11-16,04:00 PM,Regular Season,West Liberty,,Shepherd,72,,West Liberty,92,2,2,3,0,590875,591065,5796236
2137,2024-11-16,04:00 PM,Regular Season,Tampa,,Claflin,76,,Tampa,96,1,3,3,0,590901,591036,5796237
2138,2024-11-16,04:00 PM,Regular Season,Davis & Elkins,,Seton Hill,68,,Davis & Elkins,61,4,0,1,3,590902,590968,5796239
2139,2024-11-16,04:00 PM,Regular Season,Emory & Henry,,King (TN),56,,Emory & Henry,82,0,4,2,2,590898,591076,5796240
2140,2024-11-16,04:00 PM,Regular Season,North Georgia,,UVA Wise,76,,North Georgia,67,2,1,5,1,590933,591109,5796242
2141,2024-11-16,04:00 PM,Regular Season,Mercy,,Goldey-Beacom,75,,Mercy,61,2,2,0,3,590859,591001,5796243
2142,2024-11-16,04:00 PM,Regular Season,Winston-Salem,,Francis Marion,77,,Winston-Salem,71,2,2,0,3,590830,591085,5796244
2143,2024-11-16,04:00 PM,Regular Season,Livingstone,,Carolina Christian,71,,Livingstone,111,,,3,0,,590997,5796245
2144,2024-11-16,04:00 PM,Regular Season,Carson-Newman,,Lenoir-Rhyne,101,,Carson-Newman,105,2,2,5,1,590839,591092,5796247
2145,2024-11-16,04:00 PM,Regular Season,Glenville St.,,Penn St.-Fayette,74,,Glenville St.,103,,,3,1,,590833,5796248
2146,2024-11-16,04:00 PM,Regular Season,Converse,,Georgia College,91,,Converse,83,1,3,1,1,590831,591077,5796249
2147,2024-11-16,04:00 PM,Regular Season,Emmanuel (GA),,Bob Jones,69,,Emmanuel (GA),94,,,1,3,,591046,5796289
2148,2024-11-16,04:30 PM,Regular Season,Minn.-Crookston,,Wis.-Parkside,66,,Minn.-Crookston,64,1,2,1,2,591086,590892,5796216
2149,2024-11-16,05:00 PM,Regular Season,"Mount Olive, NC",,Barton,82,,Ga. Southwestern,72,3,1,3,2,590885,590832,5796269
2150,2024-11-16,05:00 PM,Regular Season,Clark Atlanta,,Shaw,68,,Clark Atlanta,78,1,3,2,1,591031,591114,5796065
2151,2024-11-16,05:00 PM,Regular Season,"Spearfish, SD",,South Dakota Mines,61,,MSU Moorhead,67,0,4,4,0,590920,590845,5796253
2152,2024-11-16,05:00 PM,Regular Season,Kentucky St.,,Fort Valley St.,90,,Kentucky St.,92,0,4,2,0,590980,590988,5796266
2153,2024-11-16,05:00 PM,Regular Season,Southwest Minn. St.,,Minnesota St.,68,,Southwest Minn. St.,81,1,4,3,0,591119,590862,5796221
2154,2024-11-16,05:00 PM,Regular Season,CSUSB,,Point Loma,65,,CSUSB,76,4,1,6,1,590922,590958,5796152
2155,2024-11-16,05:30 PM,Regular Season,Ashland,,Miami-Middletown,49,,Ashland,100,,,2,0,,590945,5796274
2156,2024-11-16,06:00 PM,Regular Season,Black Hills St.,,Augustana (SD),72,,Black Hills St.,71,3,1,2,2,590948,590917,5796246
2157,2024-11-16,06:00 PM,Regular Season,"Costa Mesa, CA",,Purdue Northwest,96,,Cal St. Dom. Hills,86,1,3,2,2,591052,590957,5796210
2158,2024-11-16,06:00 PM,Regular Season,Cal Poly Pomona,,Biola,83,,Cal Poly Pomona,79,3,1,3,1,591051,590956,5796182
2159,2024-11-16,06:00 PM,Regular Season,"Dallas, TX",,Mississippi Col.,58,,East Central,72,3,1,1,2,591008,590866,5796267
2160,2024-11-16,06:00 PM,Regular Season,St. Edward's,,Southwestern (TX),47,,St. Edward's,95,0,2,6,1,591343,591057,5796261
2161,2024-11-16,06:00 PM,Regular Season,Southern Ark.,,Arlington Baptist,82,,Southern Ark.,105,,,2,2,,591062,5796264
2162,2024-11-16,06:00 PM,Regular Season,Maryville (MO),,Missouri Western,67,,Maryville (MO),56,4,1,0,4,590870,591000,5796265
2163,2024-11-16,06:30 PM,Regular Season,McKendree,,Ferris St.,93,,McKendree,61,5,1,3,1,591116,590919,5796273
2164,2024-11-16,07:00 PM,Regular Season,"Durango, CO",,Western N.M.,73,,Colorado Mesa,76,0,4,2,2,591067,590878,5796268
2165,2024-11-16,07:00 PM,Regular Season,Academy of Art,,Chico St.,81,,Academy of Art,105,1,2,2,1,590959,590911,5796223
2166,2024-11-16,07:00 PM,Regular Season,"Rohnert Park, Calif.",,Stanislaus St.,75,,Hawaii Pacific,67,3,1,2,2,590961,590851,5796167
2167,2024-11-16,07:00 PM,Regular Season,Wright St.,,Central St. (OH),56,,Wright St.,92,1,3,3,2,590896,590788,5737610
2168,2024-11-16,,Canceled,Canceled,,Saint Augustine's,,,Allen,,0,0,1,1,591025,590935,
2169,2024-11-16,07:00 PM,Regular Season,Embry-Riddle (FL),,Savannah St.,78,,Embry-Riddle (FL),73,1,2,2,2,590936,590873,5796300
2170,2024-11-16,07:00 PM,Regular Season,California (PA),,Concord,69,,California (PA),89,0,2,4,0,591097,590962,5796297
2171,2024-11-16,07:00 PM,Regular Season,Mount Olive,,Morris,90,,Mount Olive,131,,,2,2,,590846,5796296
2172,2024-11-16,,Canceled,Canceled,,Johnson C. Smith,,,Belmont Abbey,,0,2,0,0,590987,591073,
2173,2024-11-16,07:00 PM,Regular Season,Slippery Rock,,Fairmont St.,78,,Slippery Rock,75,3,0,2,2,590828,591033,5796260
2174,2024-11-16,07:00 PM,Regular Season,Quincy,,Mo. Southern St.,68,,Quincy,71,1,3,2,2,590869,591020,5796287
2175,2024-11-16,07:30 PM,Regular Season,"Rocklin , CA",,Simpson (CA),49,,Menlo,76,,,1,3,,591104,5796256
2176,2024-11-16,07:30 PM,Regular Season,Fresno Pacific,,Nobel,33,,Fresno Pacific,82,,,1,3,,590921,5796255
2177,2024-11-16,07:30 PM,Regular Season,Thomas More,,Kent St.-Tuscarawas,54,,Thomas More,108,,,1,1,,591080,5796312
2178,2024-11-16,07:30 PM,Regular Season,Edinboro,,Malone,73,,Edinboro,68,2,2,2,2,590918,590975,5796313
2179,2024-11-16,07:30 PM,Regular Season,"Ashland, OH",,Tiffin,73,,Indiana (PA),78,0,4,1,2,591063,590985,5796315
2180,2024-11-16,08:00 PM,Regular Season,Okla. Christian,,Randall,77,,Okla. Christian,106,,,2,1,,590931,5796295
2181,2024-11-16,08:00 PM,Regular Season,CSU Pueblo,,Tex. A&M-Kingsville,55,,CSU Pueblo,87,2,2,3,0,591037,590854,5796280
2182,2024-11-16,08:15 PM,Regular Season,"Azusa, CA",,Seattle Pacific,76,,Cal St. San Marcos,71,1,5,0,4,591030,591047,5796271
2183,2024-11-16,08:30 PM,Regular Season,Southeastern Okla.,,Dallas Christian,77,,Southeastern Okla.,125,,,1,2,,591061,5796310
2184,2024-11-16,08:30 PM,Regular Season,Southern Nazarene,,Northeastern St.,66,,Southern Nazarene,71,2,2,1,0,590881,590925,5796306
2185,2024-11-16,08:30 PM,Regular Season,Cameron,,Western Colo.,72,,Cameron,85,0,4,1,3,590857,591091,5796307
2186,2024-11-16,09:00 PM,Regular Season,CUI,,Cal Lutheran,73,,CUI,85,1,1,3,1,591432,591048,5796290
2187,2024-11-16,09:00 PM,Regular Season,Fort Lewis,,Northern N.M.,60,,Fort Lewis,78,,,3,3,,591107,5796301
2188,2024-11-16,09:00 PM,Regular Season,Midwestern St.,,Adams St.,114,,Midwestern St.,119,3,1,3,1,591087,590843,5796316
2189,2024-11-16,10:00 PM,Regular Season,Jessup,,UC Merced,63,,Jessup,64,1,1,3,0,597858,591105,5796294
2190,2024-11-16,10:00 PM,Regular Season,Sonoma St.,,Western Ore.,72,,Sonoma St.,85,1,6,3,1,591068,591034,5796303
